latitude,longitude,date,flag,title,place_name,place_url,time_string,signup_url
-37.8002,144.95927,2016-05-11,au,Missing Maps Melbourne,"Alan Gilbert Building, University of Melbourne, Australia",http://www.openstreetmap.org/way/22870778#map=19/-37.80019/144.95925,17:15-19:15,https://www.eventbrite.com/e/missing-maps-melbourne-registration-25013008582
43.0736118,-89.389775,2016-05-12,us,Missing Maps Mapathon!,Madison Public Library,http://www.openstreetmap.org/#map=19/43.07360/-89.38783,18:00-20:00,https://www.eventbrite.com/e/missing-maps-mapathon-tickets-25173007142
59.31815,18.07144,2016-05-13,se,Missing Maps Stockholm,"GiB, Stockholm, Sweden",http://www.openstreetmap.org/node/1246188851,9:00-17:00,mapathon.splashthat.com
43.30288,5.38683,2016-05-13,fr,Mapathon Missing Maps Marseille : LANCEMENT,"La Ruche, Marseille, France",http://www.openstreetmap.org/way/67696899,19:00-22:00,http://www.eventbrite.fr/e/billets-mapathon-missing-maps-marseille-lancement-25021944309
47.36086,8.56065,2016-05-15,ch,Missing Maps Zurich,"Schweizerisches Rotes Kreuz Kanton Zürich, Zurich, Switzerland",https://www.openstreetmap.org/way/121070256#map=19/47.36086/8.56065,18:00-20:00,http://www.meetup.com/Missing-Maps-Mapathons-in-and-around-Zurich/events/231240244/
48.11873,-1.70453,2016-05-17,fr,Missing Maps Rennes - Lancement,"Université de Rennes 2, Rennes, France",http://www.openstreetmap.org/way/110270764,19:00-22:00,https://www.eventbrite.fr/e/billets-mapathon-missing-maps-rennes-lancement-25209565489
34.59321,135.50453,2016-05-17,us,Maptime DC Mapathon,American Red Cross, http://osm.org/go/ZZcbKU~l9--?m=,17:30-19:30,http://www.meetup.com/Maptime-DC/events/230987954/
46.2163,6.14789,2016-05-18,ch,Mapathon Missing Maps Genève - avec MSF-CH,"MSF-CH, Genève, Switzerland",http://www.openstreetmap.org/way/223159251#map=19/46.21630/6.14789,18:00-21:00,http://www.eventbrite.fr/e/billets-mapathon-missing-maps-geneve-avec-msf-ch-25118430903
45.18353,5.70354,2016-05-18,fr,Mapathon Missing Maps Grenoble #3 - MissingMaps May by MapTime,"La Coop, Grenoble, France",http://www.openstreetmap.org/way/322443010,18:30-22:30,http://www.eventbrite.fr/e/billets-mapathon-missing-maps-grenoble-3-missingmaps-may-by-maptime-25212551420
52.08726,5.16736,2016-05-18,nl,Missing Maps Utrecht,"Victor J. Koningsbergergebouw, Utrecht, The Netherlands",http://www.openstreetmap.org/way/301054314#map=19/52.08726/5.16736,17:00-21:00,http://goo.gl/forms/zmIz9sFypc
39.7461317,-105.0031748,2016-05-19,us,Missing Maps May Mapathon!,Auraria Campus - North Classroom Bldg,http://www.openstreetmap.org/#map=19/39.74573/-105.00230,18:00-20:00,http://www.meetup.com/MaptimeMileHigh/events/230905731/
29.75404,-95.36582,2016-05-20,us,Missing Maps Houston,"Accenture Houston Office, Houston, United States",https://www.openstreetmap.org/export#map=19/29.75404/-95.36582,16:00-18:00,
45.77812,3.09092,2016-05-22,fr,Mapathon Missing Maps SOTM 2016 - Clermont-Ferrand,"Groupe ESC Clermont, Clermont-Ferrand, France",http://www.openstreetmap.org/way/34785780,10:00-13:00,https://www.eventbrite.fr/e/billets-mapathon-missing-maps-sotm-2016-clermont-ferrand-24966890642
-15.44292,28.34955,2016-05-23,zm,Missing Maps Lusaka,"Woodlands, plot 3 benangombe road, Lusaka, Zambia",http://www.openstreetmap.org/way/94504120#map=19/-15.44292/28.34955,15:00-17:00,http://www.facebook.com/osmzambia
43.6619485,-70.2772412,2016-05-23,us,#MissingMapTime,University of SouthernMaine in Portland,http://www.openstreetmap.org/#map=17/43.66222/-70.27458,18:00-20:00,http://www.meetup.com/MaptimeME/events/230074136/
43.60268,1.45418,2016-05-24,fr,Mapathon Missing Maps Toulouse : LANCEMENT,"La Cantine, Toulouse, France",https://www.openstreetmap.org/node/1936879523#map=19/43.60268/1.45418,19:15-22:00,https://www.eventbrite.fr/e/billets-mapathon-missing-maps-toulouse-lancement-25118024688
55.86601,-4.26104,2016-05-24,gb,Missing Maps Glasgow,"The Project Cafe, Glasgow, United Kingdom",http://www.openstreetmap.org/node/3429875881#map=19/55.86601/-4.26104,18:00-21:00,https://www.eventbrite.co.uk/e/missing-maps-glasgow-9-the-project-cafe-tickets-25300069188
50.0913,14.45428,2016-05-24,cz,Missing Maps Prague,"Economia, Prague, Czech Republic",http://www.openstreetmap.org/node/4195043179,18:00-20:00,https://www.eventbrite.co.uk/e/missing-maps-czech-republic-prvni-setkani-tickets-25508984058
37.78687,-122.39956,2016-05-24,us,Missing Maps Meetup!,Wikimedia Foundation,http://www.openstreetmap.org/#map=19/37.78687/-122.39990,18:30-20:30,http://www.meetup.com/Maptime-SF/events/231194323/
40.74445,-73.98721,2016-05-25,us,MaptimeNYC,"Enigma.io Offices, New York City, United States",https://www.openstreetmap.org/node/4202401314,7:00-10:00,http://www.meetup.com/Maptime-NYC/events/231277088/
44.5636821,-123.2639384,2016-05-26,us,Maptime Corvallis,Foundry Annex,http://www.openstreetmap.org/?mlat=44.56380&mlon=-123.26371#map=19/44.56380/-123.26371,18:30-20:00,http://www.meetup.com/Maptime-Corvallis/events/230718202/
34.86647,134.54461,2016-05-26,jp,CHIZU BAR@Tatsuno,"Community Bar FURUSATO, Tokyo, Japan",http://www.openstreetmap.org/node/4079710205,19:00-21:30,https://www.facebook.com/events/630813187070667/
39.10219,-84.50869,2016-05-26,us,NGID 2016 (Alternate Day): Humanitarian Open Street Map,"Cincinnati Nielsen Office, Cincinnati, OH, United States",http://www.openstreetmap.org/way/28719627,11:00-01:00,
50.8334,4.36395,2016-06-06,be,Missing Maps @ MSF/HI ,"MSF/HI Brussels HQ, Belgium",http://www.openstreetmap.org/node/3395003157#map=19/50.83340/4.36395,17:00-21:00,https://www.eventbrite.com/e/missing-maps-msfhi-brussels-tickets-25116408855
51.52417,-0.13451,2016-06-07,gb,Missing Maps/HOT June Mapathon,"Chadwick Building/UCL, London, United Kingdom",http://www.openstreetmap.org/#map=19/51.52417/-0.13451,18:00-21:00,https://www.eventbrite.co.uk/e/missing-mapshot-june-mapathon-tickets-25669310599
49.41872,8.67657,2016-06-08,de,Mapping Support event for Sokodé (Togo),"Geographical Institute (Heidelberg University), Heidelberg, Germany",https://www.openstreetmap.org/way/94551367,18:00-23:00,
48.87194,2.34122,2016-06-09,fr,Mapathon Missing Maps Paris #5,"Mozilla, Paris, France",http://www.openstreetmap.org/node/2883451098,19:00-22:00,https://www.eventbrite.fr/e/billets-mapathon-missing-maps-paris-5-mozilla-25778062880
46.51783,6.65581,2016-06-11,ch,Missing Maps PULLY.INTERGEN.DIGITAL,"Salle des Liaudes, Pully (Lausanne), Switzerland",http://www.openstreetmap.org/node/3723996028,10:00-18:00,https://cloudready.typeform.com/to/lDIQEg
52.20003,0.13802,2016-06-15,gb,Missing Maps June Mapathon - Cambridge,"Hot Numbers Coffee, Cambridge, United Kingdom",http://www.openstreetmap.org/#map=19/52.20003/0.13802,19:00-21:30,https://www.eventbrite.co.uk/e/missing-maps-june-mapathon-cambridge-tickets-25657631667
49.41872,8.6769,2016-06-16,de,2nd MissingMaps Mapathon for Sokode/Togo in Heidelberg,"Institute of Geography, Heidelberg University, Heidelberg, Germany",http://www.openstreetmap.org/way/94551367,18:00-20:00,https://disastermappers.wordpress.com/2016/06/02/mapping-sokode-remote-support-to-enable-local-development/
23.7537,90.4048,2016-06-17,bd,Dhaka Map-Ter-Noon,"Training Room, Bangladesh Redcross & Red crescent society, Dhaka, Bangladesh",http://www.openstreetmap.org/?mlat=23.7537&mlon=90.4048#map=16/23.7537/90.4048,15:30-18:30,https://www.facebook.com/groups/osmbd/
59.92754,10.6764,2016-06-21,no,Missing Maps workshop med IUG Oslo og Høyer Finseth,"Høyer Finseth, OSLO, Norway",http://www.openstreetmap.org/#map=19/59.92754/10.67640,17:00-19:30,https://www.eventbrite.com/e/missing-maps-workshop-med-hyer-finseth-og-iug-oslo-tickets-25800434795
50.08891,14.41617,2016-06-21,cz,Missing Maps Prague,"Faculty of Arts, Charles University in Prague, Prague, Czech Republic",http://www.openstreetmap.org/?mlat=50.08891&mlon=14.41617#map=17/50.08891/14.41617,18:00-20:30,https://www.eventbrite.co.uk/e/missing-maps-czech-republic-druhy-mapathon-tickets-25926090635
51.51605,-0.12754,2016-06-23,gb,Missing Maps Mapathon CSG,"Google (Central Saint Giles), London, United Kingdom",http://www.openstreetmap.org/way/93217408,09:00-12:00,
35.683,139.759,2016-06-23,jp,Google Tokyo Mapathon,"Tokyo, Japan",http://www.openstreetmap.org/#map=11/35.6830/139.7590,17:00-20:00,
40.6978,-74.1508,2016-06-23,us,Missing Maps New york,"NYC-9TH-4A100-Baker Field , New York, United States",http://www.openstreetmap.org/#map=10/40.6978/-74.1508,18:00-21:00,
-33.8663,151.19474,2016-06-24,au,Missing Maps Accenture ANZ,"Accenture, Pyrmont, Australia",http://www.openstreetmap.org/way/173164608,11:30-14:00,
32.8136388,-117.1255872,2016-06-25,us,American Samoa Mapathon,American Red Cross San Diego/Imperial Counties Chapter,http://www.openstreetmap.org/#map=18/32.81373/-117.12411,09:00-11:00,http://volunteerconnection.redcross.org/?nd=m_group_events-reserve&group_id=559&event_id=50618
47.22131,-1.56353,2016-06-30,fr,Missing Maps Nantes #1,"Médiagraph, Nantes, France",http://www.openstreetmap.org/node/2731248933#map=19/47.22131/-1.56254,18:30-21:30,https://www.eventbrite.fr/e/billets-missing-maps-nantes-1-mediagraph-26278136614
51.51796,-0.10571,2016-07-05,gb,Missing Maps London,"Hogan Lovells (office), London, United Kingdom",https://www.openstreetmap.org/way/32893465#map=19/51.51796/-0.10571,18:00-21:00,https://www.eventbrite.co.uk/e/missing-mapshot-july-mapathon-tickets-26145402603
41.4038,2.19323,2016-07-07,es,MSF UPF Mapathon,"UPF, Barcelona, Spain",http://osm.org/go/xUbUrmZL9?way=68777521,18:00-21:00,https://www.eventbrite.co.uk/e/msf-missing-maps-upf-mapathon-tickets-25953747357
45.77544,4.825,2016-07-12,fr,Missing Maps Lyon - 3è édition,"Maison des associations, Lyon 4, Lyon, France",http://www.openstreetmap.org/node/990502852,18:30-21:30,http://mm-lyon-3.eventbrite.fr
35.56636,139.40263,2016-07-14,jp,AGU CrisisMapping Mapathon,"Sagamihara Campus, Aoyama Gakuin Univ., Tokyo, Japan",http://www.openstreetmap.org/way/391131574,15:05-18:20,
51.5205,-0.09839,2016-07-19,gb,MapSwipe Launch Party,"Neo Barbician, London, United Kingdom",http://www.openstreetmap.org/#map=19/51.52050/-0.09839,18:00-20:00,https://www.eventbrite.co.uk/e/mapswipe-launch-party-tickets-26422896595
45.42759,-75.6941,2016-07-20,ca,SurveyMonkey Mappers,"SurveyMonkey Ottawa, Canada",http://www.openstreetmap.org/way/69043110#map=19/45.42759/-75.69413,12:00-15:00,
37.39761,-122.05422,2016-07-21,us,Symantec Summer Intern Mapathon,"Multiple locations: Mountain View / Culver City, CA, + remotely from Canada, Atlanta, etc",http://www.openstreetmap.org/way/99814869,10:00-12:30,
50.06991,14.44212,2016-07-26,cz,Prague mapathon #3,"K10 Coworking, Prague, Czech Republic",http://www.openstreetmap.org/?mlat=50.06991&mlon=14.44212#map=19/50.06991/14.44212,18:00-20:30,https://www.eventbrite.co.uk/e/missing-maps-czech-republic-treti-mapathon-tickets-26633756282
43.7178,-79.4621,2016-07-29,ca,Missing Maps Toronto,"Toronto, Canada",,14:00-16:00,
23.74745,90.37019,2016-07-29,bd,Dhaka Map-Ter-Noon : July'2016,"Thames Square, Dhaka, Bangladesh",http://www.openstreetmap.org/?mlat=23.74745&mlon=90.37019#map=18/23.74745/90.37019,15:00-19:00,https://www.eventbrite.co.uk/e/dhaka-map-ter-noon-july2016-tickets-26622204731
41.8744145,-87.683881,2016-08-01,us,Mapathon: Maptime Chicago and Red Cross,American Red Cross,http://www.openstreetmap.org/#map=19/41.87443/-87.68444,18:00-21:00,https://www.eventbrite.com/e/missing-maps-mapathon-hosted-by-the-red-cross-and-maptime-chicago-tickets-26287259902
51.52416,-0.13451,2016-08-02,gb,Missing Maps London,"Chadwick Building - UCL, London, United Kingdom",http://www.openstreetmap.org/node/3381185793,18:00-21:00,https://www.eventbrite.co.uk/e/missing-mapshot-august-mapathon-tickets-26723286068
49.41872,8.6769,2016-08-02,de,Missing Maps mapathon and OSM Togo talk,"Geographical Institute (Heidelberg University), Heidelberg, Germany",http://www.openstreetmap.org/way/94551367,18:00-23:00,https://disastermappers.wordpress.com/2016/07/27/semester-closing-mapathon-and-talk-by-kerstin-meyer-on-the-use-of-osm-data-in-togo/
23.74745,90.37019,2016-08-19,bd,Dhaka Map-Ter-Noon : August'2016,"Thames Square, Dhaka, Bangladesh",http://www.openstreetmap.org/?mlat=23.74745&mlon=90.37019#map=18/23.74745/90.37019,15:00-18:30,https://www.eventbrite.co.uk/e/dhaka-map-ter-noon-august2016-tickets-26899150082
50.07273,14.44618,2016-08-30,cz,Prague mapathon #4,"Svět - hub, Prague, Czech Republic",http://www.openstreetmap.org/?mlat=50.07273&mlon=14.44618#map=19/50.07273/14.44618,18:00-20:30,https://www.eventbrite.co.uk/e/missing-maps-czech-republic-mapathon-4-tickets-27210687900
51.5117,-0.1246,2016-09-06,gb,Missing Maps/HOT London,"Qubit London, UK",http://www.openstreetmap.org/node/4063248711#map=19/51.51170/-0.12460,18:00-21:00,https://www.eventbrite.co.uk/e/missing-mapshot-september-mapathon-tickets-27153238066
52.21769,6.89102,2016-09-15,nl,Missing Maps Enschede,"Schermerhorn Lounge, ICT International Hotel, The Netherlands",http://www.openstreetmap.org/#map=20/52.21769/6.89119&layers=H,17:00-21:00,https://goo.gl/forms/LwIFxcBRcfjVTppn2
52.0089,4.35673,2016-09-15,nl,IHE Mapping Party,"IHE campus, Delft, The Netherlands",http://www.openstreetmap.org/?mlat=52.00890&mlon=4.35673#map=19/52.00890/4.35673,17:30-22:00,https://www.unesco-ihe.org/mapathon-hosted-unesco-ihe
55.86601,-4.26102,2016-09-20,gb,Missing Maps Glasgow,"Project Cafe, Glasgow, United Kingdom",http://www.openstreetmap.org/node/3429875881#map=19/55.86601/-4.26102,18:00-21:00,https://www.eventbrite.co.uk/e/missing-maps-glasgow-10-the-project-cafe-tickets-27408468467
29.2285,-81.0162,2016-09-20,us,CFGIS Workshop,"Ocean Center, Daytona Beach, United States",http://osm.org/go/ZGlpIXjo--,14:15-15:15,http://www.cfgisworkshop.org
51.51315,-0.13392,2016-09-20,gb,Missing Maps London Advanced Mappers Mapathon,"Thoughtworks, London, United Kingdom",http://www.openstreetmap.org/#map=19/51.51315/-0.13392,18:00-21:00,https://www.eventbrite.co.uk/e/missing-maps-london-september-mid-month-mapping-party-tickets-27675785018
60.15964,24.95489,2016-09-21,fi,HOT @ SPR,"Finnish Red Cross Headquarters, Helsinki, Finland",http://www.openstreetmap.org/?mlat=60.15964&mlon=24.95489#map=19/60.15964/24.95489,17:00-20:00,https://www.eventbrite.com/e/spr-hotosm-mapathon-tickets-27309204566
50.8334,4.36361,2016-09-22,be,HOT Summit Mapathon,"MSF/HI, Brussels, Belgium",http://www.openstreetmap.org/node/3395003157,18:00-21:30,http://hotmapathon.eventbrite.com
47.68738,-122.35535,2016-09-24,us,Missing Maps mapathon Seattle,"Seattle Public Library, Greenwood Branch, Seattle, United States",http://osm.org/go/WIX7pr8LU?m=,09:45-12:00,http://www.meetup.com/OpenStreetMap-Seattle/events/234138189/
50.1039,14.3906,2016-09-27,cz,September Prague Mapathon,"National Library of Technology, Prague, Czech Republic",http://www.openstreetmap.org/node/2904943126#map=16/50.1039/14.3906,18:00-20:30,https://www.eventbrite.co.uk/e/missing-maps-czech-republic-zarijovy-mapathon-tickets-27882570519
53.4035,-2.965,2016-10-03,gb,Missing Maps Liverpool,"School of Arts, University of Liverpool, Liverpool, United Kingdom",http://www.openstreetmap.org/way/274228064#map=16/53.4035/-2.9650,13:00-16:30,https://www.eventbrite.co.uk/e/mapping-party-tickets-27724810655
51.52734,-0.08218,2016-10-04,gb,Missing Maps London October Mapathon,"Aviva Digital Garage, London, United Kingdom",http://www.openstreetmap.org/#map=19/51.52734/-0.08218,18:00-21:00,https://www.eventbrite.co.uk/e/missing-mapshot-october-mapathon-tickets-27676086921
48.87241,2.36497,2016-10-04,fr,Paris Missing Maps mapathon,"La Ruche Canal, Paris, France",http://www.openstreetmap.org/way/63196894,18:30-21:30,https://www.eventbrite.fr/e/billets-missing-maps-paris-6-27935030428
50.7369,-3.5377,2016-10-04,gb,University of Exeter Mapathon,"University of Exeter (Forum Exploration Lab 1), Exeter, United Kingdom",http://www.openstreetmap.org/way/19989374,18:00-20:00,https://www.facebook.com/events/625693110944498/
63.4317,10.35508,2016-10-05,no,IUG Mapping Community,"Rambøll, Trondheim, Norway",http://www.openstreetmap.org/node/2958725083,17:00-19:30,https://www.eventbrite.com/e/mapathon-med-iug-trndelag-og-rambll-tickets-27664354830?aff=es2
38.89919,-77.04841,2016-10-12,us,HMS GW Missing Maps Mapathon,"Gelman Library, George Washington University",http://www.openstreetmap.org/way/66409261#map=19/38.89924/-77.04811,19:00-21:00,https://www.eventbrite.com/e/gwu-humanitarian-mapping-society-missing-maps-october-mapathon-tickets-28339524280
60.20441,24.96254,2016-10-14,fi,Missing Maps @ Kehyviikko,"Kumpula campus, Helsinki, Finland",http://www.openstreetmap.org/way/38934810#map=17/60.20441/24.96254&layers=C,16:00-19:00,https://www.facebook.com/events/1779744158954674/
45.56386,5.92665,2016-10-18,fr,GeOnG Mapathon,"Congress Centre ""Le Manège"", Chambéry, France",http://www.openstreetmap.org/way/110566749,17:15-19:00,https://www.eventbrite.fr/e/billets-missing-maps-geong-28356388722
40.42828,-104.68966,2016-10-20,us,University of Northern Colorado Humanitarian Mapathon,"Weldwerks Brewing Co., Greeley, Colorado US",http://www.openstreetmap.org/way/397126693#map=19/40.42828/-104.68966,17:00-19:00,http://www.meetup.com/OSM-Colorado/events/233385676/
40.80751,-73.96011,2016-10-22,us,Missing Maps,"Columbia University International Affairs Building, New York, United States",http://www.openstreetmap.org/#map=19/40.80751/-73.96011,12:00-14:00,https://www.facebook.com/events/1670691366577713/
58.93886,5.69334,2016-10-25,no,Missing Maps Mapathon,"UIS, Ivar Langens hus, Stavanger, Norway",http://www.openstreetmap.org/#map=19/58.93886/5.69334,17:00-21:00,https://www.facebook.com/events/1796518753939059/
51.22181,4.41457,2016-10-26,be,Missing Maps Antwerp,"IPIS research, 98A Italiëlei, Antwerp, Belgium",https://www.openstreetmap.org/way/378681739,17:00-21:30,https://www.eventbrite.com/e/missing-maps-ipis-tickets-28289130551
41.31417,-105.58063,2016-10-26,us,U of Wyoming Humanitarian Mapathon,"WyGISC's Computer Labs, Agriculture Building C, Room 316",http://www.openstreetmap.org/relation/6010069,18:00-20:00,http://www.meetup.com/OSM-Wyoming/events/234443100/
57.70574,11.98382,2016-10-26,se,GIS-väst pub med Sweco och Missing Maps,"Sweco office, Göteborg, Göteborg, Sweden",http://www.openstreetmap.org/way/441573056,16:00-21:00,http://www.gisvast.se/gis-vast-pub-med-sweco-2610/
40.57466,-105.08498,2016-10-27,us,Colorado State University Humanitarian Mapathon,"Ramskeller, Lory Student Center, CSU Campus",https://www.openstreetmap.org/node/3843990703,17:00-19:00,http://www.meetup.com/OSM-Colorado/events/234643748/
48.94558,2.36254,2016-10-27,fr,Missing Maps St Denis,"Université Paris 8, Paris, France",http://www.openstreetmap.org/way/31244195,18:30-21:00,https://www.eventbrite.fr/e/billets-missing-maps-saint-denis-28602298244
43.31646,-1.97556,2016-10-29,es,Missing Maps Donostia,"Tabakalera, San Sebastian, San Sebastian, Spain",http://www.openstreetmap.org/search?query=spain#map=18/43.31646/-1.97556,17:00-21:00,https://www.tabakalera.eu/es/mapathon-missing-maps
51.52174,-0.13796,2016-11-01,gb,Missing Maps 2 Year Anniversary Mapathon,"Arup, London, United Kingdom",http://www.openstreetmap.org/#map=19/51.52174/-0.13796,18:00-21:00,https://www.eventbrite.co.uk/e/missing-maps-2-year-anniversary-mapathon-tickets-28651384061
27.2867,91.5237,2016-11-01,bt,#100mapathons Department of Geography & Planning || YouthMappers Mapathon,"Department of Geography & Planning, Kanglung, Bhutan",http://www.openstreetmap.org/search?query=27.2867114%2C91.5236878#map=15/27.2867/91.5237,8:30-10:30,n/a
40.432,-86.9382,2016-11-02,us,Zeta Theta Map-A-Thon,"Krannert Building - Purdue University, West Lafayette, IN, United States",http://www.openstreetmap.org/#map=14/40.4320/-86.9382,6:13-8:30,https://goo.gl/forms/lcRwMSz31YOD3F5i1
50.7369,-3.5377,2016-11-02,gb,Missing Maps Exeter,"University of Exeter: Forum Exploration Lab 1, Exeter, United Kingdom",http://www.openstreetmap.org/way/19989374,18:00-20:00,https://www.facebook.com/events/279649152428883/
33.58444,-101.87411,2016-11-02,us,#100mapathons Texas Tech MapOff with West Virginia,"Texas Tech University, Lubbock, United States",http://www.openstreetmap.org/node/356750751,18:40-20:00,n/a
42.7947,-77.8228,2016-11-02,us,#100mapathons SUNY Youth Mappers Mapathon,"SUNY Geneseo, United States",http://www.openstreetmap.org/search?query=1%20College%20Circle%20Geneseo%2C%20NY%2014454#map=15/42.7947/-77.8228,16:30-18:30,n/a
32.84428,-96.78407,2016-11-03,us,SMU Mapathon Map Party,"Collaborative Commons, Fondren Library, Dallas, TX, United States",http://osm.org/go/Tt5NtgX6Q?m,12:00-17:00,http://libcal.smu.edu/event/2839561
48.19544,16.36678,2016-11-07,at,Joint RC and MSF Mapathon Vienna,"Austrian Red Cross, Wiedner Hauptstrasse 32, 1040 Wien, Vienna, Austria",http://www.openstreetmap.org/#map=5/51.500/-0.100,15:00-18:00,https://www.eventbrite.fr/e/billets-missing-maps-vienna-austria-7th-of-november-29077083339
38.89921,-77.04836,2016-11-09,us,#100mapathons GWU Humanitarian Mapping Society & Missing Maps: November Mapathon,"Gelman Library, Washington DC, United States",http://www.openstreetmap.org/search?query=gELMAN%20LIBRARY%2C%20WASHINGTON%20DC#map=19/38.89921/-77.04836,19:00-21:00,
7.7567,-8.8148,2016-11-10,gn,#100mapathons American Red Cross Mapathon,"N'zerekore, Guinea",n/a,00:00-00:00,n/a
49.59247,17.2635,2016-11-10,cz,#100mapathons 1. olomoucký mapathon s Lékaři bez hranic - Missing Maps,"Faculty of Science, Olomouc, Czech Republic",http://www.openstreetmap.org/search?query=17.%20listopadu%2012%20Olomouc#map=19/49.59247/17.26350,18:00-21:00,https://www.facebook.com/events/1669268096719058/
28.20906,83.99585,2016-11-10,np,#100mapathons KLL Open Data Challenge,"Kathmandu Living Labs, Pokhara, Pokhara, Nepal",http://www.openstreetmap.org/?mlat=28.209065794944763&mlon=83.99585098028183#map=19/28.20906/83.99585,10:00-17:00,
39.63051,-79.958,2016-11-11,us,#100mapathon West Virginia University YouthMappers Mapathon,"Morgantown Brewing Company, Morgantown, United States",http://www.openstreetmap.org/search?query=West%20Virginia%20University%20morgantown#map=19/39.63051/-79.95800,15:00-17:00,n/a
